Fecha,Area_Sanitaria,Pacientes_Sin_Alta,Pacientes_Con_Alta,Exitus
"2020-11-13","A.S. VIGO","2.529","5.388","180"
"2020-11-13","GALICIA","9.682","34.304","1.067"
"2020-11-14","A.S. A CORUÑA E CEE","1.828","8.437","253"
"2020-11-14","A.S. FERROL","845","1.886","61"
"2020-11-14","A.S. LUGO, A MARIÑA E MONFORTE","1.070","4.202","110"
"2020-11-14","A.S. OURENSE, VERÍN E O BARCO","834","6.018","270"
"2020-11-14","A.S. PONTEVEDRA E O SALNÉS","1.274","3.181","43"
"2020-11-14","A.S. SANTIAGO E BARBANZA","1.046","5.717","158"
"2020-11-14","A.S. VIGO","2.441","5.604","184"
"2020-11-14","GALICIA","9.338","35.045","1.079"
"2020-11-15","A.S. A CORUÑA E CEE","1.861","8.524","253"
"2020-11-15","A.S. FERROL","804","1.967","62"
"2020-11-15","A.S. LUGO, A MARIÑA E MONFORTE","1.057","4.288","112"
"2020-11-15","A.S. OURENSE, VERÍN E O BARCO","827","6.053","271"
"2020-11-15","A.S. PONTEVEDRA E O SALNÉS","1.256","3.269","43"
"2020-11-15","A.S. SANTIAGO E BARBANZA","1.043","5.781","158"
"2020-11-15","A.S. VIGO","2.383","5.768","185"
"2020-11-15","GALICIA","9.231","35.650","1.084"
"2020-11-16","A.S. A CORUÑA E CEE","1.876","8.607","253"
"2020-11-16","A.S. FERROL","786","2.014","62"
"2020-11-16","A.S. LUGO, A MARIÑA E MONFORTE","1.105","4.314","114"
"2020-11-16","A.S. OURENSE, VERÍN E O BARCO","793","6.114","272"
"2020-11-16","A.S. PONTEVEDRA E O SALNÉS","1.235","3.351","43"
"2020-11-16","A.S. SANTIAGO E BARBANZA","1.037","5.842","158"
"2020-11-16","A.S. VIGO","2.354","5.878","186"
"2020-11-16","GALICIA","9.186","36.120","1.088"
"2020-11-17","A.S. A CORUÑA E CEE","1.914","8.689","258"
"2020-11-17","A.S. FERROL","747","2.068","62"
"2020-11-17","A.S. LUGO, A MARIÑA E MONFORTE","1.113","4.356","115"
"2020-11-17","A.S. OURENSE, VERÍN E O BARCO","760","6.177","274"
"2020-11-17","A.S. PONTEVEDRA E O SALNÉS","1.262","3.398","44"
"2020-11-17","A.S. SANTIAGO E BARBANZA","1.019","5.933","158"
"2020-11-17","A.S. VIGO","2.376","6.018","191"
"2020-11-17","GALICIA","9.191","36.639","1.102"
"2020-11-18","A.S. A CORUÑA E CEE","1.934","8.795","258"
"2020-11-18","A.S. FERROL","727","2.123","64"
"2020-11-18","A.S. LUGO, A MARIÑA E MONFORTE","1.077","4.434","115"
"2020-11-18","A.S. OURENSE, VERÍN E O BARCO","741","6.245","278"
"2020-11-18","A.S. PONTEVEDRA E O SALNÉS","1.261","3.471","45"
"2020-11-18","A.S. SANTIAGO E BARBANZA","1.013","6.012","160"
"2020-11-18","A.S. VIGO","2.454","6.178","196"
"2020-11-18","GALICIA","9.207","37.258","1.116"
"2020-11-19","A.S. A CORUÑA E CEE","1.917","8.926","259"
"2020-11-19","A.S. FERROL","695","2.203","65"
"2020-11-19","A.S. LUGO, A MARIÑA E MONFORTE","1.208","4.481","117"
"2020-11-19","A.S. OURENSE, VERÍN E O BARCO","729","6.298","280"
"2020-11-19","A.S. PONTEVEDRA E O SALNÉS","1.248","3.570","47"
"2020-11-19","A.S. SANTIAGO E BARBANZA","1.033","6.078","160"
"2020-11-19","A.S. VIGO","2.396","6.387","200"
"2020-11-19","GALICIA","9.226","37.943","1.128"
"2020-11-20","A.S. A CORUÑA E CEE","1.898","9.043","264"
"2020-11-20","A.S. FERROL","679","2.252","66"
"2020-11-20","A.S. LUGO, A MARIÑA E MONFORTE","1.165","4.591","118"
"2020-11-20","A.S. OURENSE, VERÍN E O BARCO","697","6.369","284"
"2020-11-20","A.S. PONTEVEDRA E O SALNÉS","1.249","3.649","48"
"2020-11-20","A.S. SANTIAGO E BARBANZA","1.016","6.161","160"
"2020-11-20","A.S. VIGO","2.376","6.556","203"
"2020-11-20","GALICIA","9.080","38.621","1.143"
"2020-11-21","A.S. A CORUÑA E CEE","1.854","9.179","265"
"2020-11-21","A.S. FERROL","687","2.297","67"
"2020-11-21","A.S. LUGO, A MARIÑA E MONFORTE","1.132","4.666","118"
"2020-11-21","A.S. OURENSE, VERÍN E O BARCO","674","6.419","285"
"2020-11-21","A.S. PONTEVEDRA E O SALNÉS","1.264","3.707","50"
"2020-11-21","A.S. SANTIAGO E BARBANZA","978","6.242","163"
"2020-11-21","A.S. VIGO","2.328","6.687","203"
"2020-11-21","GALICIA","8.917","39.197","1.151"
"2020-11-22","A.S. A CORUÑA E CEE","1.817","9.294","269"
"2020-11-22","A.S. FERROL","693","2.326","68"
"2020-11-22","A.S. LUGO, A MARIÑA E MONFORTE","1.138","4.724","118"
"2020-11-22","A.S. OURENSE, VERÍN E O BARCO","640","6.463","288"
"2020-11-22","A.S. PONTEVEDRA E O SALNÉS","1.252","3.788","51"
"2020-11-22","A.S. SANTIAGO E BARBANZA","978","6.300","163"
"2020-11-22","A.S. VIGO","2.244","6.819","208"
"2020-11-22","GALICIA","8.762","39.714","1.165"
"2020-11-23","A.S. A CORUÑA E CEE","1.798","9.391","273"
"2020-11-23","A.S. FERROL","692","2.343","68"
"2020-11-23","A.S. LUGO, A MARIÑA E MONFORTE","1.125","4.777","118"
"2020-11-23","A.S. OURENSE, VERÍN E O BARCO","637","6.491","289"
"2020-11-23","A.S. PONTEVEDRA E O SALNÉS","1.239","3.860","51"
"2020-11-23","A.S. SANTIAGO E BARBANZA","977","6.347","165"
"2020-11-23","A.S. VIGO","2.284","6.894","212"
"2020-11-23","GALICIA","8.752","40.103","1.176"
"2020-11-24","A.S. A CORUÑA E CEE","1.786","9.488","275"
"2020-11-24","A.S. FERROL","691","2.368","68"
"2020-11-24","A.S. LUGO, A MARIÑA E MONFORTE","1.113","4.818","121"
"2020-11-24","A.S. OURENSE, VERÍN E O BARCO","628","6.537","290"
"2020-11-24","A.S. PONTEVEDRA E O SALNÉS","1.224","3.920","51"
"2020-11-24","A.S. SANTIAGO E BARBANZA","957","6.405","166"
"2020-11-24","A.S. VIGO","2.293","7.047","212"
"2020-11-24","GALICIA","8.692","40.583","1.183"
"2020-11-25","A.S. A CORUÑA E CEE","1.741","9.613","275"
"2020-11-25","A.S. FERROL","708","2.396","68"
"2020-11-25","A.S. LUGO, A MARIÑA E MONFORTE","1.091","4.882","123"
"2020-11-25","A.S. OURENSE, VERÍN E O BARCO","562","6.615","290"
"2020-11-25","A.S. PONTEVEDRA E O SALNÉS","1.219","3.987","51"
"2020-11-25","A.S. SANTIAGO E BARBANZA","945","6.479","167"
"2020-11-25","A.S. VIGO","2.320","7.137","212"
"2020-11-25","GALICIA","8.586","41.109","1.186"
"2020-11-26","A.S. A CORUÑA E CEE","1.742","9.729","277"
"2020-11-26","A.S. FERROL","720","2.436","71"
"2020-11-26","A.S. LUGO, A MARIÑA E MONFORTE","1.065","4.946","123"
"2020-11-26","A.S. OURENSE, VERÍN E O BARCO","546","6.650","290"
"2020-11-26","A.S. PONTEVEDRA E O SALNÉS","1.204","4.050","52"
"2020-11-26","A.S. SANTIAGO E BARBANZA","939","6.550","168"
"2020-11-26","A.S. VIGO","2.265","7.295","216"
"2020-11-26","GALICIA","8.481","41.656","1.197"
"2020-11-27","A.S. A CORUÑA E CEE","1.712","9.823","279"
"2020-11-27","A.S. FERROL","716","2.468","72"
"2020-11-27","A.S. LUGO, A MARIÑA E MONFORTE","1.068","5.011","125"
"2020-11-27","A.S. OURENSE, VERÍN E O BARCO","514","6.701","290"
"2020-11-27","A.S. PONTEVEDRA E O SALNÉS","1.174","4.139","53"
"2020-11-27","A.S. SANTIAGO E BARBANZA","894","6.637","168"
"2020-11-27","A.S. VIGO","2.174","7.475","221"
"2020-11-27","GALICIA","8.252","42.254","1.208"
"2020-11-28","A.S. A CORUÑA E CEE","1.690","9.918","281"
"2020-11-28","A.S. FERROL","698","2.503","74"
"2020-11-28","A.S. LUGO, A MARIÑA E MONFORTE","975","5.136","126"
"2020-11-28","A.S. OURENSE, VERÍN E O BARCO","477","6.746","291"
"2020-11-28","A.S. PONTEVEDRA E O SALNÉS","1.145","4.224","53"
"2020-11-28","A.S. SANTIAGO E BARBANZA","864","6.708","168"
"2020-11-28","A.S. VIGO","2.095","7.642","222"
"2020-11-28","GALICIA","7.944","42.877","1.215"
"2020-11-29","A.S. A CORUÑA E CEE","1.663","9.995","283"
"2020-11-29","A.S. FERROL","700","2.516","74"
"2020-11-29","A.S. LUGO, A MARIÑA E MONFORTE","971","5.172","126"
"2020-11-29","A.S. OURENSE, VERÍN E O BARCO","466","6.773","293"
"2020-11-29","A.S. PONTEVEDRA E O SALNÉS","1.182","4.262","55"
"2020-11-29","A.S. SANTIAGO E BARBANZA","855","6.743","168"
"2020-11-29","A.S. VIGO","2.013","7.753","228"
"2020-11-29","GALICIA","7.850","43.214","1.227"
"2020-11-30","A.S. A CORUÑA E CEE","1.616","10.098","286"
"2020-11-30","A.S. FERROL","688","2.546","75"
"2020-11-30","A.S. LUGO, A MARIÑA E MONFORTE","944","5.231","129"
"2020-11-30","A.S. OURENSE, VERÍN E O BARCO","458","6.797","293"
"2020-11-30","A.S. PONTEVEDRA E O SALNÉS","1.145","4.329","55"
"2020-11-30","A.S. SANTIAGO E BARBANZA","840","6.803","168"
"2020-11-30","A.S. VIGO","1.986","7.872","229"
"2020-11-30","GALICIA","7.677","43.676","1.235"
"2020-12-01","A.S. A CORUÑA E CEE","1.585","10.188","288"
"2020-12-01","A.S. FERROL","683","2.582","75"
"2020-12-01","A.S. LUGO, A MARIÑA E MONFORTE","923","5.294","129"
"2020-12-01","A.S. OURENSE, VERÍN E O BARCO","448","6.824","294"
"2020-12-01","A.S. PONTEVEDRA E O SALNÉS","1.129","4.385","56"
"2020-12-01","A.S. SANTIAGO E BARBANZA","848","6.863","168"
"2020-12-01","A.S. VIGO","1.998","7.977","231"
"2020-12-01","GALICIA","7.614","44.113","1.241"
"2020-12-02","A.S. A CORUÑA E CEE","1.553","10.293","289"
"2020-12-02","A.S. FERROL","651","2.624","77"
"2020-12-02","A.S. LUGO, A MARIÑA E MONFORTE","899","5.351","130"
"2020-12-02","A.S. OURENSE, VERÍN E O BARCO","458","6.857","294"
"2020-12-02","A.S. PONTEVEDRA E O SALNÉS","1.105","4.442","58"
"2020-12-02","A.S. SANTIAGO E BARBANZA","829","6.938","168"
"2020-12-02","A.S. VIGO","2.010","8.072","231"
"2020-12-02","GALICIA","7.505","44.577","1.247"
"2020-12-03","A.S. A CORUÑA E CEE","1.495","10.412","291"
"2020-12-03","A.S. FERROL","628","2.673","78"
"2020-12-03","A.S. LUGO, A MARIÑA E MONFORTE","863","5.410","132"
"2020-12-03","A.S. OURENSE, VERÍN E O BARCO","439","6.896","295"
"2020-12-03","A.S. PONTEVEDRA E O SALNÉS","1.063","4.510","59"
"2020-12-03","A.S. SANTIAGO E BARBANZA","823","7.010","170"
"2020-12-03","A.S. VIGO","1.922","8.279","234"
"2020-12-03","GALICIA","7.233","45.190","1.259"
"2020-12-04","A.S. A CORUÑA E CEE","1.430","10.530","291"
"2020-12-04","A.S. FERROL","603","2.728","79"
"2020-12-04","A.S. LUGO, A MARIÑA E MONFORTE","856","5.471","132"
"2020-12-04","A.S. OURENSE, VERÍN E O BARCO","426","6.930","296"
"2020-12-04","A.S. PONTEVEDRA E O SALNÉS","1.025","4.593","60"
"2020-12-04","A.S. SANTIAGO E BARBANZA","818","7.079","170"
"2020-12-04","A.S. VIGO","1.850","8.410","237"
"2020-12-04","GALICIA","7.008","45.741","1.265"
"2020-12-05","A.S. A CORUÑA E CEE","1.387","10.621","291"
"2020-12-05","A.S. FERROL","612","2.759","79"
"2020-12-05","A.S. LUGO, A MARIÑA E MONFORTE","797","5.545","135"
"2020-12-05","A.S. OURENSE, VERÍN E O BARCO","409","6.968","297"
"2020-12-05","A.S. PONTEVEDRA E O SALNÉS","996","4.661","61"
"2020-12-05","A.S. SANTIAGO E BARBANZA","799","7.152","170"
"2020-12-05","A.S. VIGO","1.808","8.536","242"
"2020-12-05","GALICIA","6.808","46.242","1.275"
"2020-12-06","A.S. A CORUÑA E CEE","1.355","10.691","292"
"2020-12-06","A.S. FERROL","587","2.808","79"
"2020-12-06","A.S. LUGO, A MARIÑA E MONFORTE","780","5.586","136"
"2020-12-06","A.S. OURENSE, VERÍN E O BARCO","407","6.990","297"
"2020-12-06","A.S. PONTEVEDRA E O SALNÉS","980","4.713","62"
"2020-12-06","A.S. SANTIAGO E BARBANZA","814","7.187","170"
"2020-12-06","A.S. VIGO","1.789","8.604","244"
"2020-12-06","GALICIA","6.712","46.579","1.280"
"2020-12-07","A.S. A CORUÑA E CEE","1.246","10.838","293"
"2020-12-07","A.S. FERROL","571","2.839","80"
"2020-12-07","A.S. LUGO, A MARIÑA E MONFORTE","640","5.755","137"
"2020-12-07","A.S. OURENSE, VERÍN E O BARCO","373","7.042","298"
"2020-12-07","A.S. PONTEVEDRA E O SALNÉS","907","4.826","62"
"2020-12-07","A.S. SANTIAGO E BARBANZA","785","7.268","171"
"2020-12-07","A.S. VIGO","1.525","8.935","247"
"2020-12-07","GALICIA","6.047","47.503","1.288"
"2020-12-08","A.S. A CORUÑA E CEE","1.205","10.936","293"
"2020-12-08","A.S. FERROL","614","2.849","81"
"2020-12-08","A.S. LUGO, A MARIÑA E MONFORTE","616","5.797","138"
"2020-12-08","A.S. OURENSE, VERÍN E O BARCO","381","7.072","299"
"2020-12-08","A.S. PONTEVEDRA E O SALNÉS","885","4.901","67"
"2020-12-08","A.S. SANTIAGO E BARBANZA","800","7.313","172"
"2020-12-08","A.S. VIGO","1.524","9.012","247"
"2020-12-08","GALICIA","6.025","47.880","1.297"
"2020-12-09","A.S. A CORUÑA E CEE","1.154","11.020","293"
"2020-12-09","A.S. FERROL","595","2.876","81"
"2020-12-09","A.S. LUGO, A MARIÑA E MONFORTE","594","5.831","139"
"2020-12-09","A.S. OURENSE, VERÍN E O BARCO","371","7.113","301"
"2020-12-09","A.S. PONTEVEDRA E O SALNÉS","865","4.952","69"
"2020-12-09","A.S. SANTIAGO E BARBANZA","825","7.360","173"
"2020-12-09","A.S. VIGO","1.441","9.151","247"
"2020-12-09","GALICIA","5.845","48.303","1.303"
"2020-12-10","A.S. A CORUÑA E CEE","1.102","11.112","295"
"2020-12-10","A.S. FERROL","580","2.921","81"
"2020-12-10","A.S. LUGO, A MARIÑA E MONFORTE","578","5.877","140"
"2020-12-10","A.S. OURENSE, VERÍN E O BARCO","390","7.129","301"
"2020-12-10","A.S. PONTEVEDRA E O SALNÉS","871","5.004","69"
"2020-12-10","A.S. SANTIAGO E BARBANZA","842","7.414","174"
"2020-12-10","A.S. VIGO","1.401","9.316","250"
"2020-12-10","GALICIA","5.764","48.773","1.310"
"2020-12-11","A.S. A CORUÑA E CEE","1.035","11.229","297"
"2020-12-11","A.S. FERROL","563","2.979","82"
"2020-12-11","A.S. LUGO, A MARIÑA E MONFORTE","557","5.924","140"
"2020-12-11","A.S. OURENSE, VERÍN E O BARCO","414","7.142","302"
"2020-12-11","A.S. PONTEVEDRA E O SALNÉS","867","5.057","70"
"2020-12-11","A.S. SANTIAGO E BARBANZA","874","7.479","174"
"2020-12-11","A.S. VIGO","1.332","9.433","252"
"2020-12-11","GALICIA","5.642","49.243","1.317"
"2020-12-12","A.S. A CORUÑA E CEE","1.021","11.295","298"
"2020-12-12","A.S. FERROL","553","3.016","84"
"2020-12-12","A.S. LUGO, A MARIÑA E MONFORTE","506","5.992","140"
"2020-12-12","A.S. OURENSE, VERÍN E O BARCO","438","7.166","303"
"2020-12-12","A.S. PONTEVEDRA E O SALNÉS","865","5.123","71"
"2020-12-12","A.S. SANTIAGO E BARBANZA","913","7.526","174"
"2020-12-12","A.S. VIGO","1.341","9.513","252"
"2020-12-12","GALICIA","5.637","49.631","1.322"
"2020-12-13","A.S. A CORUÑA E CEE","959","11.394","300"
"2020-12-13","A.S. FERROL","564","3.034","84"
"2020-12-13","A.S. LUGO, A MARIÑA E MONFORTE","490","6.024","141"
"2020-12-13","A.S. OURENSE, VERÍN E O BARCO","453","7.179","304"
"2020-12-13","A.S. PONTEVEDRA E O SALNÉS","865","5.179","71"
"2020-12-13","A.S. SANTIAGO E BARBANZA","965","7.564","174"
"2020-12-13","A.S. VIGO","1.329","9.578","255"
"2020-12-13","GALICIA","5.625","49.952","1.329"
"2020-12-14","A.S. A CORUÑA E CEE","929","11.452","300"
"2020-12-14","A.S. FERROL","565","3.055","84"
"2020-12-14","A.S. LUGO, A MARIÑA E MONFORTE","474","6.053","141"
"2020-12-14","A.S. OURENSE, VERÍN E O BARCO","441","7.205","304"
"2020-12-14","A.S. PONTEVEDRA E O SALNÉS","884","5.241","71"
"2020-12-14","A.S. SANTIAGO E BARBANZA","1.014","7.592","175"
"2020-12-14","A.S. VIGO","1.350","9.603","257"
"2020-12-14","GALICIA","5.657","50.201","1.332"
"2020-12-15","A.S. A CORUÑA E CEE","930","11.508","303"
"2020-12-15","A.S. FERROL","571","3.083","84"
"2020-12-15","A.S. LUGO, A MARIÑA E MONFORTE","462","6.093","141"
"2020-12-15","A.S. OURENSE, VERÍN E O BARCO","464","7.223","304"
"2020-12-15","A.S. PONTEVEDRA E O SALNÉS","872","5.285","72"
"2020-12-15","A.S. SANTIAGO E BARBANZA","1.062","7.655","175"
"2020-12-15","A.S. VIGO","1.361","9.713","258"
"2020-12-15","GALICIA","5.722","50.560","1.337"
"2020-12-16","A.S. A CORUÑA E CEE","904","11.576","305"
"2020-12-16","A.S. FERROL","561","3.112","84"
"2020-12-16","A.S. LUGO, A MARIÑA E MONFORTE","436","6.147","141"
"2020-12-16","A.S. OURENSE, VERÍN E O BARCO","470","7.257","305"
"2020-12-16","A.S. PONTEVEDRA E O SALNÉS","890","5.346","72"
"2020-12-16","A.S. SANTIAGO E BARBANZA","1.121","7.724","176"
"2020-12-16","A.S. VIGO","1.334","9.843","258"
"2020-12-16","GALICIA","5.716","51.005","1.341"
"2020-12-17","A.S. A CORUÑA E CEE","897","11.657","305"
"2020-12-17","A.S. FERROL","556","3.139","84"
"2020-12-17","A.S. LUGO, A MARIÑA E MONFORTE","417","6.185","141"
"2020-12-17","A.S. OURENSE, VERÍN E O BARCO","483","7.285","307"
"2020-12-17","A.S. PONTEVEDRA E O SALNÉS","914","5.386","72"
"2020-12-17","A.S. SANTIAGO E BARBANZA","1.169","7.780","176"
"2020-12-17","A.S. VIGO","1.312","9.945","260"
"2020-12-17","GALICIA","5.748","51.377","1.345"
"2020-12-18","A.S. A CORUÑA E CEE","912","11.721","305"
"2020-12-18","A.S. FERROL","534","3.171","84"
"2020-12-18","A.S. LUGO, A MARIÑA E MONFORTE","403","6.223","141"
"2020-12-18","A.S. OURENSE, VERÍN E O BARCO","483","7.311","307"
"2020-12-18","A.S. PONTEVEDRA E O SALNÉS","952","5.422","74"
"2020-12-18","A.S. SANTIAGO E BARBANZA","1.222","7.835","176"
"2020-12-18","A.S. VIGO","1.265","10.083","260"
"2020-12-18","GALICIA","5.771","51.766","1.347"
"2020-12-19","A.S. A CORUÑA E CEE","905","11.778","305"
"2020-12-19","A.S. FERROL","487","3.229","84"
"2020-12-19","A.S. LUGO, A MARIÑA E MONFORTE","379","6.278","141"
"2020-12-19","A.S. OURENSE, VERÍN E O BARCO","482","7.329","307"
"2020-12-19","A.S. PONTEVEDRA E O SALNÉS","948","5.466","76"
"2020-12-19","A.S. SANTIAGO E BARBANZA","1.227","7.890","176"
"2020-12-19","A.S. VIGO","1.264","10.159","260"
"2020-12-19","GALICIA","5.692","52.129","1.349"
"2020-12-20","A.S. A CORUÑA E CEE","893","11.829","305"
"2020-12-20","A.S. FERROL","464","3.268","85"
"2020-12-20","A.S. LUGO, A MARIÑA E MONFORTE","376","6.298","143"
"2020-12-20","A.S. OURENSE, VERÍN E O BARCO","506","7.351","308"
"2020-12-20","A.S. PONTEVEDRA E O SALNÉS","932","5.507","76"
"2020-12-20","A.S. SANTIAGO E BARBANZA","1.247","7.933","177"
"2020-12-20","A.S. VIGO","1.262","10.222","261"
"2020-12-20","GALICIA","5.680","52.408","1.355"
"2020-12-21","A.S. A CORUÑA E CEE","872","11.869","305"
"2020-12-21","A.S. FERROL","441","3.301","85"
"2020-12-21","A.S. LUGO, A MARIÑA E MONFORTE","359","6.325","144"
"2020-12-21","A.S. OURENSE, VERÍN E O BARCO","524","7.374","308"
"2020-12-21","A.S. PONTEVEDRA E O SALNÉS","929","5.549","76"
"2020-12-21","A.S. SANTIAGO E BARBANZA","1.254","7.978","179"
"2020-12-21","A.S. VIGO","1.254","10.292","261"
"2020-12-21","GALICIA","5.633","52.688","1.358"
"2020-12-22","A.S. A CORUÑA E CEE","886","11.918","305"
"2020-12-22","A.S. FERROL","427","3.330","85"
"2020-12-22","A.S. LUGO, A MARIÑA E MONFORTE","355","6.354","144"
"2020-12-22","A.S. OURENSE, VERÍN E O BARCO","522","7.413","308"
"2020-12-22","A.S. PONTEVEDRA E O SALNÉS","935","5.595","76"
"2020-12-22","A.S. SANTIAGO E BARBANZA","1.286","8.034","179"
"2020-12-22","A.S. VIGO","1.233","10.388","263"
"2020-12-22","GALICIA","5.644","53.032","1.360"
"2020-12-23","A.S. A CORUÑA E CEE","895","11.986","306"
"2020-12-23","A.S. FERROL","398","3.376","85"
"2020-12-23","A.S. LUGO, A MARIÑA E MONFORTE","373","6.376","144"
"2020-12-23","A.S. OURENSE, VERÍN E O BARCO","542","7.439","309"
"2020-12-23","A.S. PONTEVEDRA E O SALNÉS","926","5.666","76"
"2020-12-23","A.S. SANTIAGO E BARBANZA","1.343","8.093","179"
"2020-12-23","A.S. VIGO","1.276","10.462","265"
"2020-12-23","GALICIA","5.753","53.398","1.364"
"2020-12-24","A.S. A CORUÑA E CEE","916","12.028","307"
"2020-12-24","A.S. FERROL","402","3.394","86"
"2020-12-24","A.S. LUGO, A MARIÑA E MONFORTE","389","6.391","144"
"2020-12-24","A.S. OURENSE, VERÍN E O BARCO","572","7.471","309"
"2020-12-24","A.S. PONTEVEDRA E O SALNÉS","945","5.703","77"
"2020-12-24","A.S. SANTIAGO E BARBANZA","1.332","8.165","182"
"2020-12-24","A.S. VIGO","1.323","10.503","266"
"2020-12-24","GALICIA","5.879","53.655","1.371"
"2020-12-25","A.S. A CORUÑA E CEE","915","12.081","308"
"2020-12-25","A.S. FERROL","385","3.421","88"
"2020-12-25","A.S. LUGO, A MARIÑA E MONFORTE","380","6.427","144"
"2020-12-25","A.S. OURENSE, VERÍN E O BARCO","561","7.500","309"
"2020-12-25","A.S. PONTEVEDRA E O SALNÉS","925","5.760","77"
"2020-12-25","A.S. SANTIAGO E BARBANZA","1.374","8.231","183"
"2020-12-25","A.S. VIGO","1.252","10.638","267"
"2020-12-25","GALICIA","5.792","54.058","1.376"
"2020-12-26","A.S. A CORUÑA E CEE","876","12.149","309"
"2020-12-26","A.S. FERROL","356","3.463","88"
"2020-12-26","A.S. LUGO, A MARIÑA E MONFORTE","399","6.445","145"
"2020-12-26","A.S. OURENSE, VERÍN E O BARCO","545","7.533","309"
"2020-12-26","A.S. PONTEVEDRA E O SALNÉS","911","5.816","77"
"2020-12-26","A.S. SANTIAGO E BARBANZA","1.369","8.312","187"
"2020-12-26","A.S. VIGO","1.252","10.686","268"
"2020-12-26","GALICIA","5.708","54.404","1.383"
"2020-12-27","A.S. A CORUÑA E CEE","882","12.206","310"
"2020-12-27","A.S. FERROL","350","3.490","88"
"2020-12-27","A.S. LUGO, A MARIÑA E MONFORTE","393","6.466","145"
"2020-12-27","A.S. OURENSE, VERÍN E O BARCO","532","7.571","309"
"2020-12-27","A.S. PONTEVEDRA E O SALNÉS","889","5.883","77"
"2020-12-27","A.S. SANTIAGO E BARBANZA","1.364","8.389","188"
"2020-12-27","A.S. VIGO","1.214","10.778","269"
"2020-12-27","GALICIA","5.624","54.783","1.386"
"2020-12-28","A.S. A CORUÑA E CEE","941","12.241","311"
"2020-12-28","A.S. FERROL","341","3.520","89"
"2020-12-28","A.S. LUGO, A MARIÑA E MONFORTE","398","6.480","145"
"2020-12-28","A.S. OURENSE, VERÍN E O BARCO","542","7.597","309"
"2020-12-28","A.S. PONTEVEDRA E O SALNÉS","869","5.934","77"
"2020-12-28","A.S. SANTIAGO E BARBANZA","1.374","8.474","190"
"2020-12-28","A.S. VIGO","1.197","10.853","273"
"2020-12-28","GALICIA","5.662","55.099","1.394"
"2020-12-29","A.S. A CORUÑA E CEE","983","12.284","311"
"2020-12-29","A.S. FERROL","330","3.544","89"
"2020-12-29","A.S. LUGO, A MARIÑA E MONFORTE","434","6.498","145"
"2020-12-29","A.S. OURENSE, VERÍN E O BARCO","554","7.627","309"
"2020-12-29","A.S. PONTEVEDRA E O SALNÉS","830","6.018","79"
"2020-12-29","A.S. SANTIAGO E BARBANZA","1.403","8.563","190"
"2020-12-29","A.S. VIGO","1.183","10.942","275"
"2020-12-29","GALICIA","5.717","55.476","1.398"
"2020-12-30","A.S. A CORUÑA E CEE","1.053","12.355","313"
"2020-12-30","A.S. FERROL","318","3.582","90"
"2020-12-30","A.S. LUGO, A MARIÑA E MONFORTE","446","6.531","145"
"2020-12-30","A.S. OURENSE, VERÍN E O BARCO","599","7.669","309"
"2020-12-30","A.S. PONTEVEDRA E O SALNÉS","839","6.047","80"
"2020-12-30","A.S. SANTIAGO E BARBANZA","1.391","8.677","192"
"2020-12-30","A.S. VIGO","1.186","11.060","276"
"2020-12-30","GALICIA","5.832","55.921","1.405"
"2020-12-31","A.S. A CORUÑA E CEE","1.129","12.395","314"
"2020-12-31","A.S. FERROL","320","3.611","90"
"2020-12-31","A.S. LUGO, A MARIÑA E MONFORTE","473","6.558","145"
"2020-12-31","A.S. OURENSE, VERÍN E O BARCO","607","7.705","310"
"2020-12-31","A.S. PONTEVEDRA E O SALNÉS","809","6.126","81"
"2020-12-31","A.S. SANTIAGO E BARBANZA","1.392","8.801","194"
"2020-12-31","A.S. VIGO","1.211","11.149","277"
"2020-12-31","GALICIA","5.941","56.345","1.411"
"2021-01-01","A.S. A CORUÑA E CEE","1.145","12.448","314"
"2021-01-01","A.S. FERROL","319","3.630","90"
"2021-01-01","A.S. LUGO, A MARIÑA E MONFORTE","490","6.581","145"
"2021-01-01","A.S. OURENSE, VERÍN E O BARCO","599","7.742","310"
"2021-01-01","A.S. PONTEVEDRA E O SALNÉS","798","6.190","82"
"2021-01-01","A.S. SANTIAGO E BARBANZA","1.381","8.907","196"
"2021-01-01","A.S. VIGO","1.234","11.221","277"
"2021-01-01","GALICIA","5.966","56.719","1.414"
"2021-01-02","A.S. A CORUÑA E CEE","1.152","12.518","315"
"2021-01-02","A.S. FERROL","328","3.655","90"
"2021-01-02","A.S. LUGO, A MARIÑA E MONFORTE","514","6.607","145"
"2021-01-02","A.S. OURENSE, VERÍN E O BARCO","623","7.762","310"
"2021-01-02","A.S. PONTEVEDRA E O SALNÉS","736","6.276","83"
"2021-01-02","A.S. SANTIAGO E BARBANZA","1.344","8.995","199"
"2021-01-02","A.S. VIGO","1.179","11.305","277"
"2021-01-02","GALICIA","5.876","57.118","1.419"
"2021-01-03","A.S. A CORUÑA E CEE","1.188","12.582","319"
"2021-01-03","A.S. FERROL","354","3.662","90"
"2021-01-03","A.S. LUGO, A MARIÑA E MONFORTE","516","6.639","145"
"2021-01-03","A.S. OURENSE, VERÍN E O BARCO","685","7.786","311"
"2021-01-03","A.S. PONTEVEDRA E O SALNÉS","746","6.316","83"
"2021-01-03","A.S. SANTIAGO E BARBANZA","1.350","9.051","200"
"2021-01-03","A.S. VIGO","1.150","11.376","277"
