Fecha,Area_Sanitaria,Casos_Totais,Casos_Confirmados_PDIA_Ultimas24h,Pacientes_Sin_Alta,Pacientes_Con_Alta,Camas_Ocupadas_HOS,Camas_Ocupadas_UCI,Probas_Realizadas_PCR,Probas_Realizadas_Non_PDIA,Exitus,Probas_Antixenos_Realizadas
2021-07-19 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","17.027","217","2.101","14.745","16","5","265.470","99.043","181","97.222"
2021-07-19 18:00:00,"A.S. SANTIAGO E BARBANZA","21.826","109","1.455","20.017","8","1","389.264","150.896","366","114.488"
2021-07-19 18:00:00,"A.S. VIGO","28.493","227","2.707","25.355","26","1","547.516","279.581","439","78.346"
2021-07-19 18:00:00,"GALICIA","142.842","1.008","12.037","128.387","128","21","2.474.362","1.030.719","2.443","642.822"
2021-07-20 18:00:00,"A.S. A CORUÑA E CEE","33.625","188","2.214","30.823","25","9","562.253","159.834","603","198.604"
2021-07-20 18:00:00,"A.S. FERROL","9.320","59","506","8.590","11","2","157.388","63.983","218","18.329"
2021-07-20 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","14.610","128","1.241","13.147","15","0","273.044","140.931","217","47.673"
2021-07-20 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","18.434","138","2.181","15.835","43","1","282.790","137.063","419","90.995"
2021-07-20 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","17.222","227","2.258","14.783","19","5","266.704","99.411","181","98.375"
2021-07-20 18:00:00,"A.S. SANTIAGO E BARBANZA","21.977","151","1.580","20.043","9","2","390.342","151.099","366","115.406"
2021-07-20 18:00:00,"A.S. VIGO","28.746","260","2.909","25.406","31","2","548.732","280.211","439","78.773"
2021-07-20 18:00:00,"GALICIA","143.934","1.151","12.889","128.627","153","21","2.481.253","1.032.532","2.443","648.155"
2021-07-21 18:00:00,"A.S. A CORUÑA E CEE","33.859","231","2.371","30.900","35","7","563.560","160.233","603","199.217"
2021-07-21 18:00:00,"A.S. FERROL","9.398","75","572","8.602","11","2","157.922","64.057","218","18.641"
2021-07-21 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","14.784","174","1.364","13.198","14","1","273.965","141.140","217","48.021"
2021-07-21 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","18.613","165","2.285","15.910","38","1","283.722","137.220","419","92.847"
2021-07-21 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","17.495","289","2.485","14.829","20","5","268.093","100.157","181","99.657"
2021-07-21 18:00:00,"A.S. SANTIAGO E BARBANZA","22.155","175","1.721","20.080","8","2","391.494","151.343","366","116.462"
2021-07-21 18:00:00,"A.S. VIGO","29.113","342","3.165","25.517","27","4","550.163","281.326","439","79.326"
2021-07-21 18:00:00,"GALICIA","145.417","1.451","13.963","129.036","153","22","2.488.919","1.035.476","2.443","654.171"
2021-07-22 18:00:00,"A.S. A CORUÑA E CEE","34.141","271","2.591","30.962","40","8","565.391","160.863","603","199.852"
2021-07-22 18:00:00,"A.S. FERROL","9.476","75","637","8.615","14","2","158.617","64.204","218","18.785"
2021-07-22 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","14.970","186","1.498","13.250","18","1","274.755","141.290","217","48.360"
2021-07-22 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","18.769","156","2.341","16.010","50","1","284.667","137.380","419","93.345"
2021-07-22 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","17.701","190","2.615","14.905","30","5","268.721","100.835","181","100.953"
2021-07-22 18:00:00,"A.S. SANTIAGO E BARBANZA","22.387","235","1.883","20.150","8","2","392.613","151.680","366","117.628"
2021-07-22 18:00:00,"A.S. VIGO","29.566","423","3.544","25.590","29","4","552.335","282.799","440","79.822"
2021-07-22 18:00:00,"GALICIA","147.010","1.536","15.109","129.482","189","23","2.497.099","1.039.051","2.444","658.745"
2021-07-23 18:00:00,"A.S. A CORUÑA E CEE","34.424","259","2.809","31.026","35","9","566.905","161.366","604","200.550"
2021-07-23 18:00:00,"A.S. FERROL","9.589","109","725","8.640","12","2","159.098","64.325","218","18.936"
2021-07-23 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","15.142","168","1.617","13.303","17","1","275.947","141.561","217","48.656"
2021-07-23 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","18.907","140","2.332","16.156","40","1","285.918","137.479","420","94.281"
2021-07-23 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","17.951","242","2.785","14.985","33","4","269.992","101.282","181","102.405"
2021-07-23 18:00:00,"A.S. SANTIAGO E BARBANZA","22.575","184","1.990","20.231","13","2","393.575","152.027","366","118.809"
2021-07-23 18:00:00,"A.S. VIGO","29.834","241","3.734","25.667","33","4","553.722","283.923","441","80.483"
2021-07-23 18:00:00,"GALICIA","148.422","1.343","15.992","130.008","183","23","2.505.157","1.041.963","2.447","664.120"
2021-07-24 18:00:00,"A.S. A CORUÑA E CEE","34.703","298","2.986","31.128","44","9","568.521","161.387","604","201.305"
2021-07-24 18:00:00,"A.S. FERROL","9.644","59","758","8.662","12","1","159.410","64.335","218","19.029"
2021-07-24 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","15.326","184","1.761","13.343","21","0","277.606","141.582","217","48.925"
2021-07-24 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","19.029","121","2.361","16.248","45","2","286.915","137.490","421","94.617"
2021-07-24 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","18.135","187","2.873","15.081","34","4","270.918","101.517","181","103.468"
2021-07-24 18:00:00,"A.S. SANTIAGO E BARBANZA","22.762","191","2.100","20.308","18","2","394.759","152.096","366","119.840"
2021-07-24 18:00:00,"A.S. VIGO","30.193","385","3.915","25.845","31","4","555.772","284.319","441","80.825"
2021-07-24 18:00:00,"GALICIA","149.792","1.425","16.754","130.615","205","22","2.513.901","1.042.726","2.448","668.009"
2021-07-25 18:00:00,"A.S. A CORUÑA E CEE","34.913","226","3.121","31.203","52","11","569.660","161.862","604","201.961"
2021-07-25 18:00:00,"A.S. FERROL","9.708","70","803","8.681","10","2","159.980","64.497","218","19.100"
2021-07-25 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","15.499","175","1.881","13.396","28","0","278.988","141.794","217","49.134"
2021-07-25 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","19.118","89","2.275","16.423","51","2","287.519","137.592","421","95.066"
2021-07-25 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","18.286","154","2.940","15.164","33","4","271.615","101.622","182","103.946"
2021-07-25 18:00:00,"A.S. SANTIAGO E BARBANZA","22.932","174","2.213","20.365","20","2","395.802","152.351","366","120.677"
2021-07-25 18:00:00,"A.S. VIGO","30.451","282","4.065","25.953","39","4","557.022","284.625","441","81.051"
2021-07-25 18:00:00,"GALICIA","150.907","1.170","17.298","131.185","233","25","2.520.586","1.044.343","2.449","670.935"
2021-07-26 18:00:00,"A.S. A CORUÑA E CEE","35.211","276","3.324","31.298","52","11","571.097","162.437","604","202.585"
2021-07-26 18:00:00,"A.S. FERROL","9.761","46","834","8.701","13","4","160.372","64.653","220","19.196"
2021-07-26 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","15.640","134","2.000","13.418","29","1","279.780","142.059","217","49.506"
2021-07-26 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","19.207","87","2.257","16.529","48","3","288.284","137.767","422","95.485"
2021-07-26 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","18.482","172","3.024","15.276","29","5","272.586","102.154","182","105.125"
2021-07-26 18:00:00,"A.S. SANTIAGO E BARBANZA","23.070","130","2.274","20.442","20","2","396.652","152.732","366","121.335"
2021-07-26 18:00:00,"A.S. VIGO","30.836","351","4.348","26.055","45","4","558.474","285.549","441","81.494"
2021-07-26 18:00:00,"GALICIA","152.207","1.196","18.061","131.719","236","30","2.527.245","1.047.351","2.452","674.726"
2021-07-27 18:00:00,"A.S. A CORUÑA E CEE","35.523","305","3.530","31.404","60","8","572.551","162.776","604","203.321"
2021-07-27 18:00:00,"A.S. FERROL","9.836","78","885","8.725","14","5","161.125","64.735","220","19.380"
2021-07-27 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","15.785","142","2.100","13.463","28","3","280.717","142.190","217","49.842"
2021-07-27 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","19.314","109","2.223","16.670","43","3","289.177","137.987","422","95.985"
2021-07-27 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","18.649","171","3.041","15.426","30","5","273.592","102.474","182","106.123"
2021-07-27 18:00:00,"A.S. SANTIAGO E BARBANZA","23.220","149","2.378","20.488","17","2","397.642","152.951","366","121.979"
2021-07-27 18:00:00,"A.S. VIGO","31.137","305","4.378","26.326","42","4","560.380","286.130","442","81.973"
2021-07-27 18:00:00,"GALICIA","153.464","1.259","18.535","132.502","234","30","2.535.184","1.049.243","2.453","678.603"
2021-07-28 18:00:00,"A.S. A CORUÑA E CEE","35.769","257","3.653","31.527","61","12","574.174","162.850","604","203.857"
2021-07-28 18:00:00,"A.S. FERROL","9.900","67","921","8.753","15","6","161.606","64.744","220","19.485"
2021-07-28 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","15.932","153","2.181","13.528","31","4","282.186","142.201","218","50.183"
2021-07-28 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","19.436","124","2.209","16.806","42","3","290.997","138.014","422","96.366"
2021-07-28 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","18.758","113","3.005","15.571","33","6","274.213","102.474","182","106.913"
2021-07-28 18:00:00,"A.S. SANTIAGO E BARBANZA","23.363","145","2.395","20.614","20","2","398.747","152.966","366","122.559"
2021-07-28 18:00:00,"A.S. VIGO","31.383","254","4.412","26.537","40","2","562.244","286.140","443","82.423"
2021-07-28 18:00:00,"GALICIA","154.541","1.113","18.776","133.336","242","35","2.544.167","1.049.389","2.455","681.786"
2021-07-29 18:00:00,"A.S. A CORUÑA E CEE","36.025","266","3.763","31.671","60","14","575.651","162.880","606","204.550"
2021-07-29 18:00:00,"A.S. FERROL","9.978","78","950","8.802","15","6","162.256","64.751","220","19.584"
2021-07-29 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","16.075","148","2.212","13.640","41","3","283.594","142.212","218","50.544"
2021-07-29 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","19.550","115","2.097","17.032","40","3","292.131","138.071","422","96.772"
2021-07-29 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","18.961","210","3.031","15.748","42","6","275.551","102.504","182","107.485"
2021-07-29 18:00:00,"A.S. SANTIAGO E BARBANZA","23.481","117","2.357","20.770","22","2","399.659","153.004","366","123.184"
2021-07-29 18:00:00,"A.S. VIGO","31.664","289","4.475","26.755","46","2","563.696","286.145","443","82.918"
2021-07-29 18:00:00,"GALICIA","155.734","1.223","18.885","134.418","266","36","2.552.538","1.049.567","2.457","685.037"
2021-07-30 18:00:00,"A.S. A CORUÑA E CEE","36.279","240","3.827","31.860","64","16","577.008","163.020","607","205.296"
2021-07-30 18:00:00,"A.S. FERROL","10.040","59","963","8.851","14","6","162.800","64.777","220","19.699"
2021-07-30 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","16.200","123","2.218","13.759","37","3","285.047","142.330","218","50.781"
2021-07-30 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","19.650","100","1.983","17.246","34","4","293.896","139.424","422","97.265"
2021-07-30 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","19.128","168","3.015","15.929","39","6","276.401","102.680","184","107.968"
2021-07-30 18:00:00,"A.S. SANTIAGO E BARBANZA","23.614","129","2.324","20.936","28","3","400.631","153.110","366","123.931"
2021-07-30 18:00:00,"A.S. VIGO","31.994","311","4.539","27.021","45","2","565.305","287.072","443","83.334"
2021-07-30 18:00:00,"GALICIA","156.905","1.130","18.869","135.602","261","40","2.561.088","1.052.413","2.460","688.274"
2021-07-31 18:00:00,"A.S. A CORUÑA E CEE","36.571","259","3.946","32.033","67","16","578.609","164.182","607","206.249"
2021-07-31 18:00:00,"A.S. FERROL","10.089","44","957","8.906","16","6","163.318","64.976","220","19.872"
2021-07-31 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","16.374","170","2.266","13.885","40","4","286.156","143.625","218","51.264"
2021-07-31 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","19.729","78","1.871","17.437","39","5","294.767","139.930","422","97.697"
2021-07-31 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","19.244","95","2.947","16.112","35","6","277.196","103.615","185","108.927"
2021-07-31 18:00:00,"A.S. SANTIAGO E BARBANZA","23.766","152","2.293","21.119","29","4","401.786","153.886","366","125.310"
2021-07-31 18:00:00,"A.S. VIGO","32.432","359","4.684","27.314","46","3","567.797","290.681","443","83.842"
2021-07-31 18:00:00,"GALICIA","158.205","1.157","18.964","136.806","272","44","2.569.629","1.060.895","2.461","693.161"
2021-08-01 18:00:00,"A.S. A CORUÑA E CEE","36.825","234","4.002","32.230","69","15","579.955","164.523","608","206.705"
2021-08-01 18:00:00,"A.S. FERROL","10.156","72","981","8.949","19","6","164.109","65.034","220","19.996"
2021-08-01 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","16.504","128","2.257","14.024","41","4","286.856","143.699","218","51.807"
2021-08-01 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","19.800","71","1.763","17.616","40","6","295.436","139.984","422","98.096"
2021-08-01 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","19.406","162","2.925","16.296","38","6","278.280","103.834","185","109.596"
2021-08-01 18:00:00,"A.S. SANTIAGO E BARBANZA","23.879","109","2.302","21.223","31","4","402.444","154.033","366","125.998"
2021-08-01 18:00:00,"A.S. VIGO","32.574","129","4.577","27.561","47","2","568.296","291.241","445","84.091"
2021-08-01 18:00:00,"GALICIA","159.144","905","18.807","137.899","285","43","2.575.376","1.062.348","2.464","696.289"
2021-08-02 18:00:00,"A.S. A CORUÑA E CEE","37.097","302","4.091","32.413","64","15","581.119","164.547","608","207.539"
2021-08-02 18:00:00,"A.S. FERROL","10.200","46","990","8.982","19","6","164.611","65.036","222","20.110"
2021-08-02 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","16.605","103","2.231","14.148","39","4","287.779","143.708","221","52.086"
2021-08-02 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","19.835","37","1.715","17.699","36","5","296.217","140.031","422","98.478"
2021-08-02 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","19.514","110","2.894","16.431","35","7","278.956","103.842","189","110.357"
2021-08-02 18:00:00,"A.S. SANTIAGO E BARBANZA","23.970","91","2.260","21.355","25","3","403.454","154.043","367","126.542"
2021-08-02 18:00:00,"A.S. VIGO","32.760","189","4.590","27.734","43","2","569.252","291.248","445","84.721"
2021-08-02 18:00:00,"GALICIA","159.981","878","18.771","138.762","261","42","2.581.388","1.062.455","2.474","699.833"
2021-08-03 18:00:00,"A.S. A CORUÑA E CEE","37.375","293","4.144","32.638","65","15","582.743","164.754","609","208.607"
2021-08-03 18:00:00,"A.S. FERROL","10.285","84","1.037","9.019","20","7","165.011","65.069","223","20.286"
2021-08-03 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","16.681","78","2.212","14.242","33","4","288.641","143.747","222","52.496"
2021-08-03 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","19.898","62","1.664","17.813","39","5","297.065","140.070","422","99.075"
2021-08-03 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","19.606","91","2.703","16.714","27","7","279.635","103.967","189","111.487"
2021-08-03 18:00:00,"A.S. SANTIAGO E BARBANZA","24.050","86","2.216","21.478","26","3","404.232","154.157","368","127.160"
2021-08-03 18:00:00,"A.S. VIGO","33.127","380","4.646","28.044","47","5","571.129","291.591","446","85.341"
2021-08-03 18:00:00,"GALICIA","161.022","1.074","18.622","139.948","257","46","2.588.456","1.063.355","2.479","704.452"
2021-08-04 18:00:00,"A.S. A CORUÑA E CEE","37.688","295","4.297","32.798","65","15","584.254","166.505","609","209.424"
2021-08-04 18:00:00,"A.S. FERROL","10.380","94","1.080","9.071","21","10","165.529","65.110","223","20.435"
2021-08-04 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","16.806","124","2.171","14.408","29","6","289.667","143.786","222","52.950"
2021-08-04 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","19.986","92","1.596","17.968","31","4","299.008","140.127","423","99.655"
2021-08-04 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","19.749","144","2.662","16.898","28","6","280.410","104.282","189","112.235"
2021-08-04 18:00:00,"A.S. SANTIAGO E BARBANZA","24.174","127","2.214","21.604","23","4","405.250","154.265","368","127.983"
2021-08-04 18:00:00,"A.S. VIGO","33.349","227","4.623","28.289","53","7","572.336","291.907","447","86.005"
2021-08-04 18:00:00,"GALICIA","162.132","1.103","18.643","141.036","250","52","2.596.454","1.065.982","2.481","708.687"
2021-08-05 18:00:00,"A.S. A CORUÑA E CEE","38.091","395","4.513","32.984","71","15","585.984","166.886","610","210.238"
2021-08-05 18:00:00,"A.S. FERROL","10.441","62","1.055","9.156","21","9","165.981","65.943","224","20.673"
2021-08-05 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","16.940","135","2.156","14.557","31","6","290.855","143.876","222","53.350"
2021-08-05 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.036","50","1.520","18.094","31","5","299.698","140.178","423","100.259"
2021-08-05 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","19.845","97","2.419","17.237","26","7","281.151","104.644","189","113.210"
2021-08-05 18:00:00,"A.S. SANTIAGO E BARBANZA","24.269","96","2.112","21.801","22","4","406.102","155.658","368","129.030"
2021-08-05 18:00:00,"A.S. VIGO","33.528","176","4.420","28.671","53","7","573.714","292.317","447","86.599"
2021-08-05 18:00:00,"GALICIA","163.150","1.011","18.195","142.500","255","53","2.603.485","1.069.502","2.483","713.359"
2021-08-06 18:00:00,"A.S. A CORUÑA E CEE","38.392","307","4.526","33.272","67","16","587.408","167.140","610","210.950"
2021-08-06 18:00:00,"A.S. FERROL","10.518","71","1.054","9.233","22","9","166.446","66.022","225","20.849"
2021-08-06 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","17.067","125","2.114","14.725","38","6","291.759","143.938","223","53.796"
2021-08-06 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.095","57","1.401","18.272","27","5","301.528","140.208","423","100.834"
2021-08-06 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","19.915","69","2.331","17.394","24","7","281.569","105.040","190","114.182"
2021-08-06 18:00:00,"A.S. SANTIAGO E BARBANZA","24.369","101","1.999","22.014","22","5","406.943","155.862","368","129.793"
2021-08-06 18:00:00,"A.S. VIGO","33.801","273","4.317","29.045","55","6","575.220","292.680","450","87.443"
2021-08-06 18:00:00,"GALICIA","164.157","1.003","17.742","143.955","255","54","2.610.873","1.070.890","2.489","717.847"
2021-08-07 18:00:00,"A.S. A CORUÑA E CEE","38.686","302","4.571","33.521","74","17","589.244","167.289","610","211.538"
2021-08-07 18:00:00,"A.S. FERROL","10.567","51","1.011","9.325","22","8","166.851","66.041","225","21.002"
2021-08-07 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","17.156","91","2.015","14.913","34","8","292.665","143.948","223","54.259"
2021-08-07 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.170","75","1.312","18.434","28","6","302.386","140.227","425","101.344"
2021-08-07 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.032","122","2.186","17.655","23","6","282.644","105.145","191","115.258"
2021-08-07 18:00:00,"A.S. SANTIAGO E BARBANZA","24.468","99","1.919","22.193","25","5","407.682","155.912","368","131.479"
2021-08-07 18:00:00,"A.S. VIGO","34.097","302","4.275","29.383","55","5","577.063","292.994","450","87.956"
2021-08-07 18:00:00,"GALICIA","165.176","1.042","17.289","145.424","261","55","2.618.535","1.071.556","2.492","722.836"
2021-08-08 18:00:00,"A.S. A CORUÑA E CEE","39.002","316","4.619","33.789","80","17","591.081","167.343","610","211.855"
2021-08-08 18:00:00,"A.S. FERROL","10.640","73","1.005","9.404","24","7","167.283","66.044","225","21.124"
2021-08-08 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","17.230","74","1.914","15.088","37","8","293.258","143.963","223","54.539"
2021-08-08 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.211","41","1.275","18.512","30","5","303.117","140.229","425","101.691"
2021-08-08 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.136","106","2.109","17.836","27","7","283.214","105.184","191","115.740"
2021-08-08 18:00:00,"A.S. SANTIAGO E BARBANZA","24.548","78","1.804","22.388","31","5","408.367","155.930","368","132.069"
2021-08-08 18:00:00,"A.S. VIGO","34.220","110","4.098","29.682","57","6","577.840","293.089","451","88.318"
2021-08-08 18:00:00,"GALICIA","165.987","798","16.824","146.699","286","55","2.624.160","1.071.782","2.493","725.336"
2021-08-09 18:00:00,"A.S. A CORUÑA E CEE","39.218","218","4.599","34.025","81","16","592.712","167.348","610","212.335"
2021-08-09 18:00:00,"A.S. FERROL","10.685","45","996","9.458","21","8","167.692","66.045","225","21.245"
2021-08-09 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","17.301","73","1.834","15.239","39","7","293.943","143.977","223","54.836"
2021-08-09 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.266","55","1.234","18.607","33","4","303.636","140.236","426","102.147"
2021-08-09 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.205","69","2.029","17.985","28","8","283.655","105.193","191","116.430"
2021-08-09 18:00:00,"A.S. SANTIAGO E BARBANZA","24.611","63","1.753","22.502","30","5","408.947","155.961","368","132.595"
2021-08-09 18:00:00,"A.S. VIGO","34.482","267","4.026","30.016","59","6","579.002","293.091","451","88.855"
2021-08-09 18:00:00,"GALICIA","166.768","790","16.471","147.832","291","54","2.629.587","1.071.851","2.494","728.443"
2021-08-10 18:00:00,"A.S. A CORUÑA E CEE","39.428","210","4.579","34.254","75","17","594.341","167.465","612","213.004"
2021-08-10 18:00:00,"A.S. FERROL","10.733","47","1.009","9.493","21","8","168.125","66.060","225","21.403"
2021-08-10 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","17.368","68","1.758","15.381","37","8","294.624","144.006","224","55.135"
2021-08-10 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.310","41","1.176","18.709","33","4","304.427","140.345","426","102.576"
2021-08-10 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.254","51","1.907","18.156","25","6","283.941","105.247","191","117.128"
2021-08-10 18:00:00,"A.S. SANTIAGO E BARBANZA","24.714","105","1.710","22.646","34","4","409.796","156.022","369","133.302"
2021-08-10 18:00:00,"A.S. VIGO","34.683","203","3.967","30.275","50","6","580.547","293.320","452","89.374"
2021-08-10 18:00:00,"GALICIA","167.490","725","16.106","148.914","275","53","2.635.801","1.072.465","2.499","731.922"
2021-08-11 18:00:00,"A.S. A CORUÑA E CEE","39.658","229","4.504","34.558","76","18","595.697","167.633","614","213.576"
2021-08-11 18:00:00,"A.S. FERROL","10.792","58","997","9.564","21","7","168.700","66.086","225","21.521"
2021-08-11 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","17.434","66","1.676","15.528","34","7","295.370","144.924","225","55.401"
2021-08-11 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.364","52","1.120","18.818","34","4","305.727","142.482","427","102.977"
2021-08-11 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.355","102","1.825","18.338","22","6","284.855","105.329","192","117.732"
2021-08-11 18:00:00,"A.S. SANTIAGO E BARBANZA","24.782","71","1.614","22.810","33","3","410.592","156.118","369","133.977"
2021-08-11 18:00:00,"A.S. VIGO","34.871","190","3.810","30.620","46","6","581.870","294.580","452","89.845"
2021-08-11 18:00:00,"GALICIA","168.256","768","15.546","150.236","266","51","2.642.811","1.077.152","2.504","735.029"
2021-08-12 18:00:00,"A.S. A CORUÑA E CEE","39.945","280","4.495","34.853","73","18","597.280","167.774","615","214.207"
2021-08-12 18:00:00,"A.S. FERROL","10.838","47","968","9.639","19","7","169.095","66.129","225","21.657"
2021-08-12 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","17.523","88","1.585","15.708","38","7","296.139","145.673","225","55.762"
2021-08-12 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.412","49","1.029","18.957","35","6","307.157","142.533","427","103.368"
2021-08-12 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.421","66","1.809","18.419","26","7","285.479","105.477","193","118.469"
2021-08-12 18:00:00,"A.S. SANTIAGO E BARBANZA","24.853","69","1.555","22.939","34","3","411.306","156.230","370","134.671"
2021-08-12 18:00:00,"A.S. VIGO","35.085","219","3.715","30.928","44","7","583.448","295.485","453","90.358"
2021-08-12 18:00:00,"GALICIA","169.077","818","15.156","151.443","269","55","2.649.904","1.079.301","2.508","738.492"
2021-08-13 18:00:00,"A.S. A CORUÑA E CEE","40.164","217","4.459","35.106","68","19","598.810","167.914","617","214.723"
2021-08-13 18:00:00,"A.S. FERROL","10.894","56","945","9.718","16","7","169.569","66.146","225","21.766"
2021-08-13 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","17.597","75","1.533","15.834","34","6","296.735","146.196","225","56.044"
2021-08-13 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.459","46","964","19.068","28","7","307.892","142.564","428","103.830"
2021-08-13 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.486","63","1.640","18.653","24","7","285.966","105.576","193","119.166"
2021-08-13 18:00:00,"A.S. SANTIAGO E BARBANZA","24.917","67","1.485","23.073","33","4","411.915","156.305","370","135.251"
2021-08-13 18:00:00,"A.S. VIGO","35.277","193","3.649","31.185","49","7","584.729","296.118","454","90.975"
2021-08-13 18:00:00,"GALICIA","169.794","717","14.675","152.637","252","57","2.655.616","1.080.819","2.512","741.755"
2021-08-14 18:00:00,"A.S. A CORUÑA E CEE","40.361","203","4.416","35.344","75","19","600.427","167.964","618","215.114"
2021-08-14 18:00:00,"A.S. FERROL","10.931","37","918","9.782","14","7","169.894","66.158","225","21.889"
2021-08-14 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","17.676","79","1.475","15.971","32","7","297.492","146.215","225","56.370"
2021-08-14 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.490","31","896","19.166","29","8","308.382","142.568","429","104.301"
2021-08-14 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.576","90","1.532","18.851","30","8","286.662","105.636","193","119.902"
2021-08-14 18:00:00,"A.S. SANTIAGO E BARBANZA","24.981","64","1.439","23.184","28","5","412.591","156.337","370","136.008"
2021-08-14 18:00:00,"A.S. VIGO","35.433","157","3.379","31.611","54","7","586.201","296.237","454","91.349"
2021-08-14 18:00:00,"GALICIA","170.448","661","14.055","153.909","262","61","2.661.649","1.081.115","2.514","744.933"
2021-08-15 18:00:00,"A.S. A CORUÑA E CEE","40.504","146","4.331","35.572","83","20","601.491","168.006","618","215.463"
2021-08-15 18:00:00,"A.S. FERROL","10.988","52","938","9.819","17","7","170.468","66.158","225","21.969"
2021-08-15 18:00:00,"A.S. LUGO, A MARIÑA E MONFORTE","17.726","50","1.361","16.135","34","7","298.063","146.216","225","56.536"
2021-08-15 18:00:00,"A.S. OURENSE, VERÍN E O BARCO","20.536","46","832","19.275","29","8","309.314","142.570","430","104.565"
2021-08-15 18:00:00,"A.S. PONTEVEDRA E O SALNÉS","20.620","44","1.417","19.009","28","8","287.224","105.639","194","120.325"
